15	55	2	-5	3	8	338.4
15	33	2	-3	2	1	788.06
15	56	2	-2	4	-7	704.95
15	34	2	0	2	-3	461.83
15	46	2	0	0	-7	784.24
15	58	2	5	2	-6	715.53
15	40	2	6	4	-1	532.09
15	48	2	7	-2	9	505.77
15	56	2	7	3	5	638.52
15	53	2	8	-2	4	867.79
15	54	2	9	4	2	871.33
15	44	3	-2	4	-5	561.7
15	43	3	9	-4	-9	773.53
15	51	4	-9	-2	-4	636.28
15	41	4	-2	1	-8	734.86
15	53	4	2	1	5	633.46
15	49	4	9	-1	0	820.4
15	42	5	-9	2	-5	665.21
15	43	5	-4	-1	7	417.23
15	51	5	-1	2	8	339.47
15	56	5	1	4	-2	401.75
15	33	5	8	0	8	448.86
15	37	6	-9	0	8	416.28
15	36	6	-6	1	-5	636.11
15	33	6	-3	-3	6	500.1
15	31	6	-1	-1	-2	493.12
15	46	6	5	-1	-7	830.85
15	51	6	7	1	-3	552.13
15	52	7	-10	1	-8	793.03
15	44	7	-7	-1	2	915.26
15	55	7	-6	-3	8	428.26
15	30	7	-2	-3	3	858.45
15	59	7	1	2	1	796.78
15	40	7	5	-3	1	874.56
15	47	7	6	-1	-2	581.42
15	47	7	6	1	1	869.36
15	34	7	7	3	5	665
15	37	7	8	4	2	896.59
16	44	2	-9	4	-7	898.14
16	47	2	-8	4	-7	874.89
16	31	2	-4	4	0	736.43
16	45	2	-3	-5	-2	618.22
16	41	2	-1	-3	1	929.69
16	33	2	1	1	6	590.52
16	49	2	9	2	-2	654.88
16	57	2	9	2	-2	664.49
16	48	3	-9	-5	-6	947.18
16	44	3	-6	-3	4	932.09
16	43	3	-4	1	5	747.77
16	31	3	-4	-2	6	616.56
16	35	3	-3	2	1	902.62
16	31	3	-1	0	-5	736.3
16	58	3	0	3	-7	826.22
16	53	3	4	-2	1	970.06
16	50	3	7	1	5	801.15
16	47	4	-5	-5	-2	635.26
16	30	4	-5	4	-2	534.89
16	58	4	-2	0	-1	709.05
16	55	4	1	-1	4	914.19
16	58	4	2	0	-8	876.76
16	51	4	6	-4	6	687.65
16	58	4	8	3	-4	671.91
16	35	4	9	0	-9	853.15
16	47	5	5	-1	-3	649.38
16	53	5	6	2	-7	906.36
16	41	5	8	-1	7	594.5
16	34	6	-8	-1	-5	788.89
16	39	6	-5	-3	-4	668.45
16	54	6	-5	1	5	734.24
16	41	6	-1	-4	5	758.13
16	42	6	0	-3	-8	892.85
16	34	6	1	4	-1	594.99
16	30	6	1	-3	-2	616.12
16	36	6	7	3	9	545.85
16	30	7	-10	-4	-2	645.12
16	57	7	-7	0	-1	713.13
16	58	7	1	-1	5	784.5
17	34	2	-8	1	3	1094.89
17	37	2	-6	4	-7	925.48
17	40	2	-4	-2	-5	855.82
17	47	2	-3	-2	-3	708.17
17	57	2	-2	-5	8	628.09
17	30	2	-2	-3	-3	668.23
17	59	2	3	-2	-2	734.09
17	37	2	7	4	-3	630.48
17	35	2	7	4	7	565.3
17	30	2	9	4	7	603.67
17	53	2	9	-1	9	713.79
17	37	3	-4	0	9	610.17
17	59	3	-3	-5	8	627.5
17	34	3	-3	-2	7	607.26
17	59	3	1	1	-9	841.61
17	43	3	2	0	3	1060.02
17	31	3	5	-2	-6	951.99
17	44	3	6	4	4	924.98
17	39	4	-9	-3	-1	849.96
17	40	5	-8	-2	6	738
17	34	5	-7	0	7	617.3
17	42	5	-3	-3	2	1098.74
17	49	5	1	3	-5	768.71
17	39	6	-8	1	-4	753.46
17	44	6	0	3	1	936.38
17	38	6	2	3	-9	818.91
17	40	6	3	3	-3	644.53
17	31	7	-9	0	1	1034.87
17	48	7	1	4	-8	869.76
17	59	7	1	2	0	872.36
17	32	7	6	-3	-6	992.17
17	49	7	8	4	-5	840.15
17	48	7	8	-2	8	692.5
18	45	2	-10	4	7	658.6
18	39	2	-8	-3	-6	1046.18
18	48	2	-6	4	-1	763.6
18	47	2	2	-2	-5	909.55
18	40	2	4	4	8	556.33
18	30	2	5	-3	-9	928.24
18	49	3	-7	-5	-9	988.39
18	59	3	-5	4	-1	745.98
18	48	3	-1	-4	5	902.55
18	54	3	2	4	3	1021.82
18	57	3	6	-2	-4	868.21
18	32	4	-6	-5	3	1112.53
18	50	4	-5	-2	1	1104.14
18	34	4	-1	-1	-4	775.93
18	52	4	0	1	3	1099.03
18	43	4	2	1	-9	887.8
18	42	4	4	2	-1	807.2
18	41	4	6	-2	-2	804.18
18	54	5	-9	-4	0	1031.97
18	34	5	-7	3	-2	707.71
18	38	5	-6	-1	-6	998.87
18	34	5	-5	-3	-1	836.28
18	35	5	-1	2	-8	959.49
18	54	5	1	2	-8	977.04
18	56	5	2	-1	-6	1011.1
18	38	5	6	-4	0	998.73
18	47	5	7	-2	6	825.48
18	50	5	8	-2	-6	1082.52
18	36	5	8	0	3	1189.84
18	49	5	8	-2	4	1127.9
18	40	5	9	4	7	664.16
18	44	6	-9	-1	-10	814.32
18	47	6	-7	2	-2	733.5
18	52	6	-6	-4	-7	1074.36
18	50	6	-5	-2	-8	1031.34
18	57	6	3	-1	-10	807.71
18	37	6	4	0	9	688.18
18	45	6	5	-5	5	944.3
18	36	6	9	1	2	1211.75
18	42	7	-4	-5	9	680.61
18	30	7	-1	-2	0	945.73
18	42	7	2	2	6	717
18	50	7	5	3	4	997.02
18	50	7	7	-3	6	848.51
18	42	7	9	2	-4	871.76
19	49	2	-9	2	3	1166.36
19	50	2	-2	4	0	865.41
19	48	2	-1	-2	0	987.08
19	53	2	1	-1	-7	1054.05
19	33	2	8	0	-4	857.8
19	54	3	-9	-3	-2	871.33
19	34	3	-9	0	-2	824.18
19	45	3	-8	-2	2	1212.05
19	48	3	-5	-4	7	707.33
19	34	3	-4	2	3	1094
19	47	3	-3	4	6	670.35
19	43	3	-3	-3	0	988.3
19	31	3	-1	-3	-1	835.27
19	57	3	2	3	-9	863.34
19	56	3	5	-2	-7	1102.05
19	51	3	6	-2	1	1155.23
19	31	3	7	0	3	1174.87
19	46	5	-10	1	-5	960.18
19	46	5	-9	-2	-4	874.12
19	36	5	-9	-3	-4	856.94
19	51	5	-7	-1	-1	905.99
19	43	5	-5	4	-7	975.22
19	44	5	-2	4	-8	929.72
19	33	5	5	2	-2	762.32
19	45	5	9	-2	-8	1135.67
19	37	6	-10	-3	8	703.19
19	50	6	-5	3	0	906.63
19	49	6	1	4	-5	810.03
19	34	6	5	3	4	1019.69
19	31	7	-5	-2	-6	991.52
19	40	7	-1	-3	7	668.86
19	35	7	0	-5	-9	927.08
19	48	7	1	-3	7	693.58
19	50	7	2	3	-5	848.88
19	43	7	2	-1	-9	937.33
19	58	7	2	4	3	1043.16
19	32	7	3	4	8	573.76
19	51	7	7	2	4	1084.55
20	41	2	-8	0	3	1162.49
20	51	2	-5	0	3	1134.79
20	33	2	-5	-1	-6	982.69
20	59	2	0	-4	-4	830.06
20	57	2	5	-2	8	679.97
20	51	2	7	-5	-6	1062.37
20	47	2	7	3	4	1013.48
20	35	2	9	-5	-2	808.94
20	53	3	-6	-3	-3	787.86
20	49	3	-2	0	-2	744.39
20	36	3	1	-1	-1	826.92
20	46	3	3	1	4	1016.19
20	48	3	6	-4	9	728.02
20	35	3	8	-3	-4	848.24
20	57	3	9	1	-4	867.2
20	50	4	-10	0	-7	1103.99
20	51	4	-10	4	7	636.5
20	55	4	-8	-2	-4	853.81
20	53	4	-6	1	5	890.8
20	42	4	-1	1	2	1106.25
20	53	4	6	0	-8	1048.21
20	37	4	6	4	-8	953.28
20	46	4	7	-5	4	1090.97
20	41	4	9	2	-4	842.51
20	30	5	-10	-1	-4	846.25
20	30	5	-10	-2	-9	967.82
20	34	5	-8	3	0	918.33
20	41	5	-4	4	-10	687.13
20	41	5	-1	0	5	877.43
20	51	5	4	1	-5	895.16
20	49	5	5	-1	2	1176.09
20	35	5	9	4	-6	991.67
20	54	6	-9	-1	-10	825.67
20	36	6	-8	-4	-8	1029.75
20	52	6	-6	-3	-4	831.09
20	37	6	-3	3	-1	755.9
20	50	6	-1	0	-5	879.74
20	54	6	1	-4	7	694.44
20	41	6	3	-4	-1	835.27
20	41	6	4	-1	-8	1023.79
20	48	6	6	-3	-5	966.75
20	30	6	9	-3	5	980.49
20	42	7	-10	-3	-5	929.95
20	45	7	-9	1	5	893.46
20	48	7	-8	0	-3	762.49
20	58	7	-7	4	5	807.95
20	55	7	-6	-4	7	694.16
20	36	7	-6	-1	1	1051.17
20	30	7	-4	3	-7	947.39
20	56	7	-3	3	4	953.28
20	35	7	-2	2	6	691.84
20	55	7	0	-3	-8	1034.17
20	30	7	5	-3	-6	1018.51
20	59	7	5	3	-7	1011.28
21	59	2	-2	-1	-9	878.52
21	39	2	0	-5	-1	747.79
21	53	2	0	-4	-8	977.1
21	36	2	4	4	5	749.58
21	55	2	6	-5	-2	760.99
21	44	2	8	-5	3	1124.6
21	34	3	-10	1	4	1034.52
21	59	3	-9	-5	-6	1038.5
21	49	3	-8	-1	0	963.75
21	48	3	-2	-2	6	706.75
21	43	3	1	-5	-6	934.2
21	42	3	3	4	3	967.7
21	45	3	6	-1	-6	967.29
21	51	3	8	-4	1	1096.83
21	50	4	-10	2	-5	876.74
21	40	4	-10	-1	6	764.34
21	37	4	-5	4	7	524.05
21	30	4	-4	4	1	915.77
21	50	4	0	-4	2	1091.7
21	59	4	2	2	-2	668.67
21	39	4	3	-2	-7	989.66
21	53	4	3	2	8	541.86
21	53	4	4	2	3	1038.09
21	42	4	4	4	-7	904.91
21	55	4	8	3	4	975.97
21	49	5	-8	-4	1	1058.47
21	54	5	-7	3	0	857.01
21	41	5	4	-3	-5	864.7
21	50	5	5	0	9	644.47
21	58	5	8	-1	-7	1072.02
21	41	6	-5	-1	1	1023.74
21	51	6	-2	2	2	1027.82
21	40	6	2	-5	-4	742.22
21	56	6	4	2	5	817.71
21	41	6	7	0	2	1135.99
21	30	7	-10	-4	2	1095.2
21	37	7	-6	2	-7	935.49
21	56	7	-6	1	0	888.19
21	39	7	-2	2	3	1008.79
21	49	7	0	-5	-8	980.64
21	40	7	5	4	8	532.59
21	46	7	6	-5	8	659.19
21	39	7	9	2	-4	820.46
22	57	2	-10	-3	-10	765.31
22	57	2	-10	4	2	977.71
22	54	2	-9	2	7	552.94
22	47	2	-9	2	-4	681.7
22	56	2	-6	-5	-9	861.77
22	35	2	-6	-1	-8	876.21
22	47	2	0	0	-7	880.53
22	38	2	0	3	-9	702.06
22	52	2	3	-1	-8	888.58
22	51	2	4	1	-6	835.12
22	56	2	7	-2	3	1062.55
22	54	2	8	-4	4	991.03
22	35	3	-10	1	4	948.1
22	51	3	-8	3	0	799.08
22	43	3	-5	-5	-10	667.07
22	45	3	-2	-3	9	566.13
22	51	3	-2	3	-4	594.01
22	40	3	-1	1	2	964.19
22	44	3	1	4	-1	592.61
22	40	3	6	1	2	998.18
22	34	3	7	-1	-6	879.45
22	59	4	-9	3	0	806.05
22	43	4	-2	-1	-10	616.51
22	32	4	8	-4	-7	958.72
22	34	4	9	3	3	989.17
22	49	5	-10	1	-8	914.07
22	32	5	-6	-1	-8	868.97
22	39	5	-4	-1	-5	748.61
22	57	5	-1	-1	2	1012.7
22	32	5	1	-2	0	801.47
22	30	5	5	3	4	839.76
22	55	6	-10	-5	5	846.76
22	32	6	-10	-5	-10	693.77
22	45	6	-6	-1	5	762.21
22	38	6	-3	-2	-8	855.85
22	37	6	-3	-2	-8	866.82
22	40	6	-2	-2	-8	867.95
22	41	6	1	2	-2	557.36
22	45	6	2	0	-2	613.98
22	32	6	3	0	5	751.24
22	32	6	9	-1	-3	687.41
22	32	7	-10	-5	-1	696.69
22	32	7	-9	1	4	890.19
22	57	7	-9	0	3	1017.67
22	33	7	-7	-1	-10	628.95
22	39	7	-6	-4	-2	598.62
22	45	7	-5	0	-5	736.79
22	36	7	-4	3	-1	621.09
22	44	7	-4	-2	-8	869.56
22	56	7	-3	3	8	419.54
22	41	7	1	4	-1	595.78
22	53	7	3	-2	-7	936.05
22	37	7	7	-3	8	575.9
22	59	7	9	-1	-9	909.54
23	44	2	-9	-1	-1	656.68
23	31	2	-6	2	1	799.83
23	56	2	-5	4	1	734.07
23	52	2	-5	2	2	860.11
23	50	2	-1	-5	-2	513
23	36	2	0	2	6	452.48
23	58	2	6	0	-8	802.34
23	57	2	8	4	-2	473.11
23	48	3	-7	3	-7	756.02
23	41	3	-2	4	-8	679.48
23	41	3	0	-4	-6	735.03
23	47	3	2	2	-8	717.51
23	51	3	2	4	6	408.59
23	50	4	-9	1	-9	708.64
23	34	4	-6	-2	9	442.16
23	41	4	-4	4	9	343.22
23	39	4	-4	1	-7	759.93
23	39	4	1	4	-7	694.78
23	38	4	5	-4	-3	515.76
23	33	5	-10	-3	-3	551.42
23	36	5	-9	2	-4	558.48
23	55	5	-6	-1	-6	770.88
23	51	5	-5	-4	-2	535.36
23	47	5	-5	1	-1	576.75
23	48	5	-4	1	-9	649.43
23	55	5	3	1	-3	485.74
23	56	5	3	0	-5	674.2
23	30	5	7	4	4	739.88
23	55	6	-9	4	2	823.92
23	57	6	1	-4	8	427.13
23	55	6	1	2	4	743.25
23	57	6	2	0	-10	537.11
23	35	7	-8	-3	1	833.03
23	52	7	-1	-5	-6	757.48
23	52	7	4	-5	1	871.16
23	33	7	8	3	8	422.37
23	33	7	8	-4	-2	583.19
24	35	2	-7	-3	-10	438.86
24	46	2	-5	-1	1	725.68
24	36	2	-2	3	-7	590.2
24	56	2	4	-2	-1	506.4
24	41	3	-9	3	6	371.48
24	35	3	-6	0	4	661.92
24	38	3	-4	-3	-7	667.31
24	34	3	-2	-2	-2	368.78
24	41	3	-1	-4	-5	503.72
24	51	3	5	0	9	329.3
24	30	3	5	3	2	701.28
24	41	3	6	-4	-6	659.17
24	53	3	8	1	-7	710.86
24	53	4	-10	-5	8	375.27
24	47	4	-8	4	-2	329.91
24	56	4	-7	-1	2	814.32
24	44	4	-4	-1	-5	520.59
24	55	4	-1	1	4	637.91
24	34	4	-1	-3	-6	599.46
24	48	4	2	-1	6	384.67
24	44	4	3	1	7	267.95
24	42	4	7	1	-10	420.25
24	58	5	-4	-1	-7	689.24
24	44	5	2	-5	-7	683.2
24	40	5	3	0	-9	537.23
24	45	5	3	2	5	486.24
24	46	5	6	2	1	717.29
24	32	5	8	1	8	296.16
24	43	6	-8	-3	-3	406.71
24	52	6	-7	1	1	699.58
24	36	6	-6	-3	9	315.9
24	35	6	-3	4	-9	453.95
24	58	6	-2	0	2	764.36
24	37	6	1	-5	-5	509.37
24	39	6	4	0	-1	463.31
24	46	7	-8	2	-5	498.3
24	39	7	-7	2	-3	327.28
24	37	7	-6	-1	5	507.14
24	36	7	-5	-1	-4	407.66
24	43	7	0	3	-1	373.75
24	31	7	5	1	-10	417.69
24	50	7	6	4	7	249.89
24	54	7	7	4	-7	656.33
24	51	7	8	3	5	547.87
24	38	7	8	0	0	675.37
25	58	2	-10	0	-9	494.1
25	47	2	-10	2	7	206.79
25	58	2	-7	1	3	645.6
25	31	2	-5	-5	-1	316.01
25	34	2	-2	-4	3	591.89
25	42	2	7	3	-3	217.26
25	37	2	8	3	6	234.79
25	45	3	-7	3	0	417.55
25	58	3	-6	0	6	280.05
25	42	3	-4	4	-7	450.74
25	55	3	-3	2	4	491.3
25	31	3	0	-5	-10	259.68
25	55	3	4	-4	6	298.25
25	47	3	7	0	6	296.42
25	49	3	9	-3	3	729.81
25	55	4	-5	4	3	529.23
25	30	4	-4	0	0	435.87
25	41	4	-4	-1	8	123.41
25	32	4	-3	2	-1	279.68
25	37	4	3	4	0	355.13
25	46	4	6	0	0	494.99
25	52	5	-9	4	6	199.44
25	34	5	-8	-1	-9	430.16
25	43	5	-2	-4	-2	248.44
25	57	5	3	-3	8	192.9
25	46	5	3	-5	-7	564.71
25	33	5	6	-4	-9	448.47
25	51	6	-10	2	6	269.96
25	42	6	-9	0	-9	440.79
25	46	6	-3	-5	4	530.65
25	49	6	1	-1	-5	401.98
25	37	6	4	-4	-6	503.94
25	55	6	5	4	5	330.23
25	49	6	6	2	-9	424.4
25	56	6	9	-2	-2	386.4
25	51	7	-10	1	-1	365.66
25	35	7	-4	-2	-6	460.75
25	39	7	1	-1	-7	531.7
25	52	7	5	-4	-8	590.4
25	41	7	6	-5	3	669.91
25	30	7	7	-1	5	452.01
25	58	7	7	-2	-10	378.23
26	50	2	-7	3	-10	119.54
26	40	2	-7	-5	1	462.96
26	58	2	-2	2	4	361.26
26	31	2	-1	-3	-5	231.1
26	51	2	0	3	-1	123.41
26	40	2	0	-3	8	-2.18
26	42	2	2	3	-5	194.68
26	43	2	8	-4	-4	231.65
26	57	3	-8	-3	6	208.85
26	45	3	-6	4	2	429.24
26	47	3	4	1	-6	344.91
26	38	3	6	-3	8	35.96
26	36	4	-9	4	0	274.96
26	54	4	2	-4	-4	203.46
26	39	4	2	0	-7	389.18
26	49	4	4	-1	8	17.73
26	52	4	8	-1	3	575.58
26	43	5	-9	3	2	479.4
26	56	5	-7	0	-10	179.94
26	36	5	-6	-3	-9	294.98
26	54	5	-2	-5	3	505.67
26	54	5	3	1	9	34.46
26	34	5	5	-2	-1	223.01
26	50	5	8	4	9	43.33
26	53	6	-6	-4	5	307.12
26	52	6	-2	-2	-2	143.02
26	40	6	0	-3	9	44.22
26	40	6	4	-2	-4	190.36
26	48	6	4	-3	-2	160.21
26	58	6	6	-3	4	496.2
26	32	6	7	-4	3	537.22
26	57	6	8	-3	2	630.69
26	51	6	9	-3	1	578.58
26	33	7	-7	2	1	399.42
26	40	7	-5	1	-8	347.05
26	35	7	-4	-5	-3	75.98
26	33	7	4	-3	1	451.17
27	46	2	-10	1	-7	350.55
27	43	2	-9	-1	-7	358.95
27	39	2	-8	-5	-2	53.42
27	50	2	-8	-5	-8	355.59
27	50	2	-3	4	-3	-97.37
27	35	2	-2	0	-10	2.09
27	43	2	-1	-2	7	-92.81
27	33	2	0	-3	-8	246.09
27	56	2	4	2	-4	31.65
27	59	2	5	-3	3	434.69
27	59	2	9	0	-1	179.21
27	42	2	9	1	1	388.61
27	34	3	-9	4	-8	255.3
27	52	3	-8	0	3	430.13
27	57	3	-7	-5	7	-5.46
27	55	3	-5	-1	7	-60.66
27	30	3	-3	1	3	336.31
27	39	3	0	-3	9	-72.62
27	35	3	1	-3	5	125.05
27	58	3	3	-5	-2	46.03
27	52	3	4	-1	4	310.51
27	57	3	7	2	-1	105.36
27	50	3	7	-1	-4	108.54
27	35	3	8	-5	8	-72.75
27	55	4	-10	2	-7	325.76
27	39	4	-9	4	2	353.3
27	32	4	-5	-2	-5	148.96
27	41	4	-4	3	0	143.61
27	48	4	-1	-3	-8	273.62
27	43	4	5	-3	7	-50.02
27	34	5	-10	0	1	371.31
27	38	5	-8	1	0	211.85
27	55	5	-7	-2	3	434.81
27	43	5	-6	-2	6	33.07
27	54	5	-5	-1	9	-52.6
27	56	5	-3	-5	4	315.64
27	54	5	0	-3	4	307.2
27	37	5	4	-5	5	153.46
27	59	6	-10	-2	-4	146.19
27	34	6	-8	-1	1	343.16
27	56	6	-8	2	9	-71.27
27	57	6	-7	0	-10	47.88
27	49	6	-3	-5	-8	280.23
27	40	6	-3	-5	-6	221.24
27	59	6	1	-3	-2	39.29
27	47	6	4	-2	4	327.03
27	55	6	9	-1	-5	274.57
27	33	7	-9	2	-1	64.49
27	53	7	-8	-1	2	429.67
27	59	7	-7	1	-7	297.14
27	32	7	-6	0	-7	259.86
27	59	7	-4	0	-3	-8.02
27	36	7	2	-2	1	326.71
27	41	7	3	1	1	316.39
27	50	7	7	1	8	-59.09
27	33	7	8	3	1	341.65
28	41	2	-8	0	-1	33.45
28	40	2	-8	3	-6	129.19
28	53	2	-5	-3	-4	7.03
28	48	2	-2	-2	-2	-70.5
28	42	2	9	-5	-6	218.05
28	39	3	-2	4	7	-281.77
28	34	3	0	-5	-6	127.78
28	48	3	3	-3	-10	-47.05
28	30	3	5	-4	-1	-20.82
28	51	4	-9	-2	-6	228.39
28	44	4	-8	-5	-9	139.81
28	32	4	-7	0	-6	149.54
28	50	4	-5	-3	7	-159.6
28	37	4	-2	-1	2	281.02
28	31	4	-2	2	9	-226.68
28	43	4	4	-5	1	251.19
28	37	4	5	4	-7	119.11
28	32	4	6	3	-1	-50.14
28	56	5	2	-3	3	313.77
28	44	5	5	-2	-6	185.81
28	45	5	9	1	-5	125.15
28	52	6	-10	4	7	-221.81
28	42	6	-10	-5	8	-147.19
28	44	6	-9	4	-7	139.86
28	32	6	-5	-2	0	95.81
28	36	6	-5	3	-7	130.4
28	55	6	-2	-4	-10	-27.5
28	31	6	8	-3	-3	-44
28	57	7	-5	-5	-10	-9.23
28	47	7	-4	2	1	176.7
28	43	7	-3	-2	6	-99.11
28	54	7	-1	4	-10	-159.41
28	57	7	4	-2	-5	108.48
28	59	7	4	-2	6	-26.37
28	49	7	5	1	-5	70.92
28	48	7	5	2	-9	80.9
28	42	7	8	1	-10	3.77
28	53	7	9	2	4	268.71
29	34	2	-4	-4	-8	99.88
29	47	2	0	0	6	-172.51
29	43	2	1	2	3	147.9
29	44	2	2	3	-10	-207.47
29	56	2	2	4	-2	-260.29
29	51	2	2	1	-6	53.32
29	52	2	4	-3	0	77.25
29	54	2	5	0	8	-260.04
29	39	2	5	-2	6	-138.32
29	51	2	6	2	8	-291.37
29	39	3	0	-5	7	-267.53
29	42	3	3	-4	3	217.86
29	43	3	5	-3	0	73.38
29	41	3	9	0	1	228.29
29	41	4	-10	-1	-7	193.29
29	34	4	-7	-3	-8	117.1
29	40	4	-1	0	-2	-182.21
29	32	4	0	-4	2	191.29
29	44	4	1	3	8	-356.66
29	55	4	3	-2	-4	-81.54
29	33	4	9	3	1	171.56
29	39	5	-10	0	-5	46.34
29	41	5	-10	-2	0	116.61
29	59	5	-9	2	9	-204.08
29	34	5	-5	4	-10	-217.94
29	34	5	-1	2	1	101.11
29	58	5	0	3	-1	-149.19
29	55	5	3	-1	0	66.85
29	31	5	8	-3	-8	156.06
29	41	5	9	2	-2	-105.86
29	39	6	-1	-1	0	27.26
29	39	6	6	1	0	66.66
29	31	7	-8	-2	-8	89.19
29	42	7	-6	-4	-2	-159.14
29	53	7	-4	-1	3	216.79
29	53	7	5	-4	-1	-9.03
29	46	7	5	1	0	70.88
29	48	7	6	-1	7	-189.96
29	36	7	8	-5	8	-195.98
30	45	2	-6	0	8	-301.14
30	40	2	-5	-4	8	-292.04
30	46	2	-1	1	-9	-65.23
30	51	2	0	2	-3	-251.1
30	59	2	4	-3	0	53.31
30	33	2	9	2	8	-304.16
30	43	3	-4	-3	-1	-99.51
30	40	3	0	1	1	82.79
30	42	3	3	0	-6	28.65
30	51	3	3	3	6	-256.59
30	47	3	4	-3	7	-267.31
30	57	4	-10	-5	-7	209.13
30	35	4	-10	0	-5	-6.9
30	48	4	-10	-4	-5	32.66
30	55	4	-7	2	-6	31.38
30	32	4	-5	1	-7	55.97
30	43	4	-3	-2	1	117.18
30	33	4	0	-1	7	-315.57
30	54	4	1	4	-2	-296.08
30	39	4	4	-4	3	167.5
30	46	4	7	-2	-6	104
30	46	4	8	-4	-2	-124.79
30	32	5	-6	-4	8	-326.46
30	34	5	-5	-4	-5	-65.43
30	55	5	1	-5	4	115.12
30	32	5	8	-2	4	144.69
30	45	6	-5	2	-8	15.9
30	58	6	-4	1	2	174.5
30	51	6	-3	-5	8	-294.52
30	58	6	-1	-2	3	200.7
30	42	6	0	3	1	39.71
30	49	6	2	3	-5	-128.96
30	36	6	3	3	-4	-220.91
30	47	6	6	2	-6	40.81
30	45	6	7	-3	3	257.35
30	52	7	-8	2	8	-329.51
30	59	7	-2	1	0	-19.1
30	58	7	1	-1	2	204.34
30	46	7	2	-1	-1	-94.48
30	30	7	6	-4	7	-264.07
30	52	7	6	4	7	-325.89
30	31	7	7	-5	-9	17.85
30	51	7	7	-1	7	-203.94
30	59	7	8	1	-2	-107.3
30	43	7	9	-4	-10	-35.38
31	48	2	-9	1	9	-222.76
31	31	2	-8	2	-10	-180.61
31	30	2	-4	-5	6	-236.51
31	32	2	-1	-5	-1	-163.32
31	39	2	0	0	-10	-209.98
31	43	2	0	-3	3	161.65
31	34	2	4	1	1	94.66
31	32	2	6	3	-4	-202.84
31	47	2	9	-4	6	-111.85
31	54	3	-8	3	-10	-182.19
31	50	3	0	0	-8	51.21
31	55	3	8	0	-6	106.28
31	41	3	8	-1	-10	-117.12
31	42	4	0	-2	2	176.14
31	38	4	0	-3	3	160.54
31	59	4	1	-1	-10	-148.62
31	34	4	2	4	-7	-8.09
31	34	4	4	-5	1	95.35
31	33	4	8	-4	-2	-153.88
31	58	5	-9	1	-3	-173.36
31	39	5	-6	-2	0	21.92
31	44	5	-5	2	-7	45.36
31	56	5	2	-1	-6	62.58
31	35	5	5	-4	-10	-154.28
31	52	5	6	1	9	-238.36
31	55	6	-10	-5	3	258.37
31	50	6	-1	-3	0	24.1
